"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1985,3.57208,15.2751,60.5935,142.06,122.199,121.435,431.461,425.397,391.91,346.001,298.219,253.329,213.35,178.787,149.61,125.314,105.265,88.6703,74.9147,63.4582,53.8219,45.6342,38.6755,32.7533,27.7088,23.4218,19.7683,16.6679,14.0405,11.8188,9.94322,8.35824,7.02027,5.89162,4.94289,4.14887,3.47936,2.9187,2.44924,2.058,10.8236
1986,2.95411,17.0734,70.1878,122.938,207.391,149.126,131.806,430.536,399.325,352.12,301.335,254.013,212.347,176.75,146.831,122.064,101.729,85.1239,71.4893,60.2574,50.9483,43.1489,36.5428,30.9423,26.1853,22.1396,18.7057,15.782,13.303,11.2034,9.42892,7.9314,6.66633,5.59867,4.69821,3.94142,3.30812,2.77417,2.32707,1.95273,10.27
1987,2.82581,14.1197,78.4497,142.34,179.353,252.949,161.828,131.564,404.482,359.231,307.149,257.135,213.347,176.295,145.483,120.073,99.3261,82.4636,68.7987,57.6451,48.4999,40.9484,34.6405,29.3106,24.8008,20.976,17.7271,14.9722,12.6285,10.6423,8.96107,7.54063,6.34227,5.33017,4.47617,3.75603,3.15085,2.64448,2.21758,1.86014,9.76988
1988,3.01762,13.5064,64.8747,158.878,207.202,218.079,273.027,160.152,122.177,358.889,308.668,258.031,212.593,174.377,142.89,117.184,96.2641,79.3464,65.6945,54.6912,45.7481,38.4399,32.4212,27.4044,23.1729,19.5974,16.5683,13.9976,11.8192,9.96696,8.39802,7.07038,5.94901,5.00317,4.20448,3.53065,2.9625,2.4851,2.08566,1.74893,9.17202
1989,3.95267,14.4233,62.0485,130.889,229.917,250.292,233.557,267.691,147.159,107.173,304.72,256.173,210.734,171.64,139.612,113.696,92.8093,75.9712,62.4495,51.5958,42.8832,35.8247,30.0711,25.3424,21.4074,18.0927,15.2949,12.9267,10.9182,9.21721,7.77149,6.5473,5.51167,4.63713,3.89962,3.27692,2.75163,2.30876,1.93666,1.62534,8.51044
1990,3.71499,18.8925,66.2727,125.828,190.834,279.13,267.674,226.743,241.728,126.19,88.6785,246.079,203.468,165.466,133.683,108.107,87.6657,71.3342,58.2528,47.7974,39.4347,32.7399,27.3276,22.9233,19.3084,16.3035,13.7746,11.6415,9.83691,8.30713,7.01198,5.91153,4.97991,4.19192,3.5266,2.96558,2.49195,2.09243,1.75562,1.47264,7.70724
1991,4.17488,17.7564,86.8069,134.344,183.316,231.173,296.764,257.042,201.586,203.395,102.249,70.0575,191.137,156.235,126.054,101.276,81.5747,65.9574,53.5539,43.6618,35.7807,29.4922,24.4672,20.4107,17.1134,14.4096,12.1636,10.2746,8.68193,7.33511,6.1937,5.22759,4.40687,3.71216,3.12463,2.62861,2.21038,1.85732,1.55952,1.30847,6.84183
1992,3.84236,19.9546,81.586,175.905,195.7,222.72,248.302,290.561,234.857,175.265,170.819,83.8498,56.5132,152.419,123.57,99.1084,79.2793,63.6474,51.3341,41.601,33.8666,27.7217,22.829,18.9259,15.7793,13.2243,11.131,9.39348,7.93287,6.70202,5.66155,4.78002,4.03406,3.40048,2.86426,2.41082,2.02804,1.70532,1.43289,1.20312,6.28765
1993,3.78999,18.3652,91.6843,165.251,255.835,235.83,233.338,231.858,248.03,187.948,134.259,127.165,61.2798,40.8116,109.215,88.0849,70.3986,56.1759,45.0214,36.2662,29.3631,23.8877,19.5434,16.0878,13.3333,11.1139,9.31268,7.83745,6.61329,5.58449,4.71769,3.98506,3.36442,2.83928,2.39328,2.01584,1.69668,1.42727,1.20013,1.00841,5.27179
1994,5.0877,18.1149,84.3803,185.616,240.151,308.106,247.309,218.829,199.59,200.879,146.075,101.559,94.5077,45.0164,29.7487,79.1903,63.6345,50.7248,40.4003,32.3332,26.0183,21.0492,17.1139,13.9949,11.5163,9.54175,7.95173,6.66184,5.60576,4.72967,3.99355,3.37345,2.84942,2.40554,2.03,1.71107,1.44119,1.213,1.02037,0.857981,4.48981
1995,4.76875,24.3175,83.2323,170.949,270.114,290.159,325.532,234.852,191.473,164.612,159.016,112.441,76.6932,70.4289,33.2351,21.816,57.7885,46.2668,36.7785,29.2307,23.3558,18.7704,15.1706,12.3247,10.0724,8.28443,6.86139,5.71628,4.78786,4.02808,3.39803,2.86881,2.42312,2.04655,1.72764,1.45785,1.22877,1.03493,0.871035,0.7327,3.84004
1996,3.55658,22.7931,111.734,168.712,248.95,326.47,306.478,308.95,205.461,158.077,130.654,122.957,85.4545,57.6185,52.4996,24.6404,16.1123,42.5619,34.0067,26.9917,21.4277,17.1061,13.7384,11.0978,9.01221,7.36288,6.05437,5.01339,4.17604,3.49733,2.94205,2.48167,2.09504,1.76947,1.49443,1.26151,1.06448,0.897195,0.755647,0.635974,3.33875
1997,3.34454,16.9993,104.729,226.505,245.667,300.317,342.576,287.151,265.299,165.811,122.35,98.4027,90.9867,62.5152,41.8349,37.9261,17.7388,11.5713,30.5138,24.3497,19.3089,15.318,12.2221,9.81203,7.92361,6.433,5.25471,4.32021,3.57699,2.97927,2.49489,2.09865,1.77017,1.49433,1.26207,1.06587,0.899732,0.759199,0.63988,0.538923,2.83481
1998,2.50965,15.9858,78.1077,212.267,329.704,296.064,314.294,319.368,244.797,212.196,127.055,91.1716,72.0226,65.8282,44.8885,29.8885,27.0035,12.6003,8.20563,21.6123,17.2312,13.655,10.8273,8.6358,6.93088,5.59571,4.54224,3.70976,3.04969,2.52482,2.10278,1.76081,1.48109,1.24923,1.05454,0.89062,0.752152,0.634903,0.53573,0.451528,2.38071
1999,6.35562,11.9953,73.4538,158.471,309.563,399.023,312.966,298.235,279.021,201.589,167.818,97.8034,68.9279,53.7936,48.7595,33.0562,21.9187,19.7431,9.19178,5.97585,15.7193,12.5204,9.91437,7.85664,6.26349,5.02509,4.05589,3.29156,2.68781,2.20926,1.82882,1.52299,1.27521,1.07257,0.904623,0.763611,0.644895,0.544617,0.459712,0.387898,2.0507
2000,7.16995,30.3778,55.1175,149.019,231.253,376.757,429.339,307.029,273.132,243.239,169.799,138.043,79.1417,55.1376,42.6791,38.4545,25.955,17.153,15.4115,7.1612,4.64872,12.214,9.71951,7.69089,6.09117,4.85383,3.89275,3.14105,2.54854,2.0807,1.71,1.41537,1.17857,0.986758,0.829909,0.699923,0.590797,0.498933,0.421342,0.355648,1.88656
2001,4.78968,34.2701,139.578,111.695,217.072,280.806,404.068,419.395,279.772,236.806,203.721,138.87,111.059,62.9435,43.4943,33.4667,30.0216,20.1963,13.3138,11.939,5.53939,3.59173,9.42826,7.49735,5.92918,4.69379,3.73898,2.9978,2.41837,1.96184,1.60147,1.316,1.08916,0.906869,0.759232,0.638519,0.53849,0.45452,0.383837,0.324139,1.72491
2002,2.27288,22.8931,157.46,282.761,162.571,262.798,298.645,388.643,373.906,236.265,192.677,161.656,108.353,85.6647,48.1664,33.0968,25.3633,22.6848,15.2268,10.021,8.97472,4.15993,2.69522,7.07069,5.61996,4.44282,3.5161,2.8002,2.2447,1.81057,1.4686,1.19873,0.984974,0.815146,0.678685,0.568174,0.477824,0.402959,0.340117,0.28722,1.53328
2003,6.16196,10.8636,105.183,318.7,411.019,196.667,279.699,288.043,348.105,317.656,193.542,153.985,127.046,84.1795,66.0185,36.907,25.254,19.2932,17.2156,11.5352,7.58118,6.78249,3.14121,2.03388,5.33302,4.23713,3.34857,2.64943,2.10957,1.69081,1.36363,1.10597,0.90266,0.741651,0.613746,0.510979,0.427763,0.359731,0.303363,0.256048,1.37051
2004,1.30105,29.4522,49.9152,213.106,463.926,497.581,209.097,268.894,256.68,293.86,258.388,153.546,120.126,97.9804,64.4067,50.2281,27.9656,19.0787,14.543,12.955,8.66925,5.69192,5.08832,2.35515,1.5242,3.99509,3.17319,2.50716,1.98333,1.57896,1.26538,1.02043,0.827552,0.675384,0.554889,0.459175,0.382279,0.320014,0.269113,0.226941,1.21681
2005,6.18118,6.21859,135.331,101.271,310.879,562.873,530.232,201.492,240.193,217.207,239.606,205.476,120.06,92.8523,75.1311,49.1075,38.14,21.1713,14.4109,10.9661,9.7559,6.52188,4.27867,3.82258,1.76845,1.14406,2.9978,2.3805,1.8805,1.48737,1.18398,0.948751,0.765034,0.620394,0.506293,0.415949,0.344191,0.286543,0.239867,0.201711,1.08214
2006,3.79182,29.544,28.574,274.58,147.771,377.768,602.684,515.594,182.321,206.456,180.19,194.021,163.654,94.5326,72.5206,58.3389,37.9691,29.3955,16.278,11.0598,8.40415,7.46844,4.9884,3.27042,2.92025,1.35043,0.873344,2.28783,1.81635,1.4346,1.13454,0.903021,0.723549,0.583401,0.473075,0.386052,0.317153,0.262432,0.218473,0.182882,0.978843
2007,2.80292,18.1237,135.75,57.9378,400.349,179.709,406.386,591.767,473.185,159.432,174.548,148.82,157.649,131.447,75.2989,57.4137,45.9762,29.8201,23.0259,12.7249,8.63201,6.55121,5.81615,3.88181,2.54339,2.26998,1.04932,0.678406,1.77674,1.41031,1.11373,0.880673,0.700892,0.561549,0.452752,0.367114,0.299571,0.246099,0.203632,0.169519,0.901397
2008,10.0339,13.3971,83.2753,275.256,84.4831,487.132,193.623,400.167,545.275,415.786,135.516,144.978,121.628,127.375,105.328,59.9702,45.5181,36.3249,23.4982,18.1074,9.99087,6.76897,5.13225,4.55289,3.03684,1.9888,1.77432,0.819948,0.529983,1.38775,1.10137,0.869652,0.687605,0.547194,0.43838,0.353428,0.286566,0.233835,0.192092,0.158941,0.835869
2009,2.65258,47.9589,61.5573,168.859,401.417,102.864,525.887,191.365,370.652,482.142,355.855,113.371,119.357,98.9913,102.808,84.4911,47.8844,36.2173,28.8245,18.6073,14.3151,7.88835,5.33909,4.04489,3.58602,2.39073,1.56504,1.39583,0.644876,0.416739,1.09105,0.86579,0.683564,0.540427,0.430042,0.344507,0.277735,0.225185,0.183744,0.150939,0.781674
2010,6.29331,12.6785,220.363,124.82,246.202,487.949,110.469,514.597,174.743,322.125,404.854,291.822,91.4616,95.1927,78.3067,80.8434,66.1479,37.3648,28.1898,22.3924,14.4335,11.0911,6.1062,4.1299,3.12704,2.77105,1.84674,1.20859,1.07767,0.497797,0.321646,0.841993,0.668094,0.527439,0.41697,0.331787,0.265785,0.214264,0.17372,0.141747,0.719446
2011,5.82947,30.08,58.2554,446.845,182.001,299.329,524.337,108.237,470.847,152.259,271.288,333.052,236.189,73.1821,75.5446,61.7727,63.4907,51.7758,29.1719,21.9655,17.4215,11.2161,8.61071,4.73712,3.20207,2.42339,2.14672,1.43025,0.935803,0.834279,0.385314,0.248937,0.651597,0.516982,0.408117,0.322624,0.256705,0.205633,0.165768,0.134398,0.666253
2012,4.75842,27.863,138.213,118.136,651.779,221.743,323.7,519.829,100.684,418.46,131.039,228.269,275.794,193.35,59.4077,60.9443,49.6003,50.7974,41.3103,23.2255,17.4588,13.8289,8.8939,6.82237,3.75085,2.53409,1.91706,1.69765,1.13076,0.739696,0.659338,0.304476,0.19669,0.514797,0.408417,0.322396,0.254849,0.202771,0.162424,0.130933,0.63239
2013,6.79392,22.7437,128.026,280.293,172.325,794.071,239.738,320.757,483.215,89.4063,359.808,110.154,188.843,225.554,156.808,47.881,48.8896,39.6475,40.4927,32.8599,18.4437,13.8461,10.9561,7.0405,5.39717,2.96577,2.00287,1.5147,1.34099,0.893013,0.584076,0.520556,0.240363,0.15526,0.406336,0.322351,0.254446,0.201129,0.160024,0.128181,0.602383
2014,6.26481,32.4728,104.504,259.644,408.775,209.507,852.84,234.618,292.975,420.139,75.1189,295.267,88.9324,150.726,178.561,123.401,37.5142,38.1776,30.8824,31.4796,25.5073,14.3,10.7255,8.48064,5.44665,4.17345,2.29251,1.54775,1.17025,1.03585,0.689711,0.451054,0.401964,0.18559,0.119873,0.313709,0.24886,0.196431,0.155266,0.123532,0.563962
2015,3.04686,29.9437,149.208,211.945,378.659,496.822,224.772,832.878,213.647,253.786,351.542,61.3762,237.324,70.665,118.792,139.898,96.2587,29.1671,29.609,23.9054,24.3316,19.6927,11.0303,8.26718,6.53319,4.19405,3.21252,1.76417,1.19079,0.900186,0.796692,0.530411,0.346845,0.309074,0.142694,0.0921623,0.24118,0.191318,0.151008,0.119361,0.528509
2016,8.40709,14.563,137.588,302.612,309.022,459.331,529.832,217.07,746.633,181.629,208.033,281.152,48.2744,184.538,54.5101,91.1136,106.858,73.3007,22.1596,22.4561,18.106,18.4097,14.8878,8.33367,6.24297,4.9316,3.16491,2.42363,1.33068,0.898053,0.678807,0.600705,0.399898,0.261484,0.232997,0.107566,0.0694719,0.181797,0.144209,0.113823,0.488337
2017,2.15507,40.1832,66.9151,279.052,441.312,375.393,492.009,515.928,196.884,643.758,151.213,169.096,224.801,38.1592,144.691,42.4894,70.7146,82.6665,56.5672,17.0688,17.2721,13.9106,14.1314,11.42,6.38902,4.7841,3.77788,2.42383,1.85573,1.0187,0.687408,0.519531,0.459715,0.306017,0.200086,0.17828,0.0823026,0.0531539,0.139092,0.110332,0.460703
2018,4.64166,10.3005,184.637,135.717,406.956,536.06,401.978,478.772,467.453,169.527,535.129,122.71,134.98,177.404,29.8707,112.603,32.9249,54.6212,63.6984,43.5069,13.1092,13.2505,10.6624,10.8242,8.74269,4.88907,3.65971,2.8892,1.85327,1.41866,0.778667,0.525378,0.397037,0.3513,0.233836,0.152885,0.136218,0.062883,0.0406111,0.106268,0.436283
2019,4.67627,22.1857,47.3296,374.489,197.994,495.564,578.436,396.786,442.58,412.303,144.688,446.374,100.724,109.533,142.769,23.8923,89.6541,26.1237,43.2227,50.3018,34.3016,10.3225,10.4235,8.38094,8.50291,6.86439,3.8372,2.87144,2.26633,1.45345,1.11242,0.610505,0.411876,0.311237,0.275366,0.183283,0.119827,0.106761,0.0492833,0.0318275,0.425204
2020,4.70894,22.3511,101.94,95.9981,546.337,241.074,534.522,570.547,366.428,389.915,351.459,120.537,365.929,81.6316,88.0377,114.052,18.9994,71.0474,20.647,34.0912,39.6112,26.9777,8.11048,8.18345,6.57582,6.66826,5.38119,3.00716,2.24975,1.77531,1.13837,0.871159,0.478051,0.32249,0.243677,0.215581,0.143485,0.0938049,0.0835739,0.0385788,0.357743
2021,4.73799,22.5072,102.701,206.763,140.051,665.298,260.155,527.783,527.73,323.469,333.124,293.495,99.0556,297.292,65.7712,70.4986,90.9106,15.0916,56.2828,16.3223,26.9069,31.2239,21.2442,6.38174,6.43513,5.16839,5.23898,4.22646,2.36127,1.76619,1.3935,0.893432,0.683649,0.375124,0.25304,0.19119,0.169139,0.11257,0.0735923,0.0655644,0.310904
2022,4.76105,22.6461,103.418,208.304,301.646,170.561,718.178,257.028,488.59,466.34,276.67,278.514,241.481,80.5732,239.818,52.7308,56.2606,72.296,11.9692,44.5449,12.8973,21.2336,24.6157,16.7347,5.02395,5.06346,4.06512,4.11934,3.32237,1.8558,1.38789,1.09489,0.701904,0.537049,0.294664,0.198756,0.150168,0.132844,0.0884117,0.0577975,0.295666
2023,4.76552,22.7563,104.056,209.754,303.827,366.814,183.273,703.442,235.053,425.452,392.477,227.446,225.266,193.091,63.902,189.065,41.3875,44.011,56.4115,9.32111,34.6372,10.0168,16.476,19.0863,12.9681,3.89139,3.92057,3.14666,3.1879,2.57067,1.43571,1.07359,0.84686,0.542861,0.415336,0.227873,0.153698,0.116121,0.102723,0.0683638,0.27331
